Job ID,Title,CleanedDescription
3589575388,Data Analyst,"position summary
the data analyst needs to be a self-motivated contributor with 5+ years relevant experience and a track record of working with large amounts of data, reducing to solid trends and information to be used as the basis of management business decisions.
the data analyst will execute strategic & tactical analysis that will provide insight to senior executives or function-line managers and employees in a variety of areas based on their functional support (sales, marketing, product management, pricing, sales force, direct marketing effectiveness, training effectiveness, purchasing and inventory analytics, people analytics and dashboards, staffing, etc.). this will change from function to function based on support role needs.
the role will serve as a critical liaison for for the functional department to lead, develop and measure various initiatives across the organization. this person will assist other team members in the improvement of current database and reporting processes.
the data analyst needs to be process oriented with a structured work ethic and a to have a drive to identify key areas of efficiency improvements within the workgroup and organization.
 
major responsibilities
apply data-driven analytics to evaluate performance and to provide guidance to team-members.
maintain and improve hygiene and development of database to maximize data intelligence that can lead to data mining and strategic decisions.
create and manage predictive models and reports that provide information/analysis/insights to senior management team.
provide management with analytical support of data including trend analysis.
prepare data for management distribution.
work with functional areas to drive operating metrics.
prepare ad-hoc reports.
  
skills needed
experience in successfully managing analytically rigorous corporate initiatives.
strong problem solving skills and cross-functional partnership.
strong analytical and technical acumen.
must have knowledge of statistical methods and system design used to analyze customer data and behavior.
aptitude to gain a thorough understanding of and the actions required to achieve success in working with specific customers, segments.
detail oriented with strong organizational, critical thinking and analytical skills needed -ability to work independently and manage time in an environment requiring short lead time deliverables.
ability to manage multiple projects simultaneously.
strong computer skills including proficiency in excel and powerpoint programs
experience in querying programs (. business intelligence platforms, access, showcase).
finance/analytic competencies (breakeven analysis, basic financial calculations, p & l understanding).
demonstrated experience with large data set manipulation.
thrives in a fast-paced, collaborative environment, efficiently works under pressures, within deadlines or other time essential constraints.
excellent communication skills, both written and verbal, to clearly and concisely communicate to all levels of the organization.
strong work ethic and an ability to excel within a rapidly changing and growing organization. four year college degree from an accredited institution in business administration, finance, accounting or economics or equivalent work experience.
 
minimum education requirement:
bachelor’s degree from an accredited higher learning institution required or equivalent combination of experience and education (preferred area of study: economics, quantitative analysis, business, mathematics, computer science or other similar fields)
at least 2 years of experience required, 5+ years preferred, in analytics
 
 
note:
the purpose of this outline job description is to focus attention on the most important aspects of the job. it is not intended to be a complete list of every duty and it is therefore to be expected that the day to day performance of the job will frequently include tasks not listed above.
 
the list of duties for which the job holder is responsible may be varied or added to at the discretion of your manager. any such alterations intended to be permanent will be added to this job description. 
eoe/aa/m/f/d/v
"
3583519427,Data Analyst,"administrative
job title data analyst
woodland hills, ca - remote
payrate - $15 - $18.96
key duties
responsible for gathering and analyzing asset data
â¦ utilize data from multiple sources and conforming as needed
â¦ compiling/comparing data on a line by line basis to review to understand and dispute chargebacks by amazon
process orders and allocations for titles with short inventory & support customer operations activities.
skillset
understanding of complexities in supply chain & obstacles for success
background in entertainment media useful.
advanced excel skills preferred. vlook up, pivot tables, access database , amazon vendor central
excellent project organizing skills with a keen eye for detail.
strong writing and communication skills
ability to work both independently and collaboratively.
excellent project organizing skills and a keen eye for detail
ability to work under tight deadlines with accuracy and excellence
assist with various departmental tasks, including content allocations, reporting and billing.
location:
remote until offices re-open, expected to be early 2023
education
bachelor’s degree or equivalent work experience
minimum 2 years of professional experience
excel
outlook
supply chain order management experience
"
3587925012,Data Analyst,"description
85254remx is seeking to help our client who is a large contact center find their next data analyst.
position highlights
pay rate: $55-60k annually
location: hybrid, one day a week onsite.
shift and schedule: 9a-5p monday through friday
training location: near tatum road and bell road area
what you will do
collect and analyze data from various sources. develop and maintain databases and data systems.
interpret data, analyze results, and provide insights to support decision-making processes.
create reports and visualizations to communicate findings to stakeholders.
download reports into a spreadsheet in a clean, easy-to-read format. identify patterns and trends in data.
collaborate with cross-functional teams to develop and implement data-driven strategies.
develop and maintain data quality and accuracy standards.
job requirements
what you have and who you are
bachelor's degree in a relevant field. 2+ years of experience in data analysis. proficiency in microsoft excel and google sheets. familiarity with data visualization tools. ability to work independently and as part of a team. strong attention to detail. excellent written and verbal communication skills. ability to prioritize and manage multiple projects simultaneously.
familiar with microsoft access, excel, pbi, sequel, sql.
"
3583072175,Data analyst____________remote,"hi,
please find attached job description. if you are interested please do share with me your updated resume or call me on ""+1 3026017375"".
job title:- data analyst
work location:- remote
duration:- 3+month
work authorization:- citizen, ead-h4, gc, gc-ead
interview:- skype
job description
general job summary:
under minimal supervision, performs descriptive, exploratory, and diagnostic analyses on large
datasets. interprets data and analyzes results; monitors quality of data by conducting ad hoc analysis; possesses pragmatic analysis and data exploration skills; builds metrics to measure performance; possesses excellent programming, debugging, testing and problem-solving skills.
essential functions
analyzes large datasets, designs, and implements enterprise-class data visualization tools for new data projects.
uses statistical analysis and various data analysis techniques to ensure data being ingested is usable by the downstream systems.
writes complex sql queries, stored procedures, views, and other database objects.
explores large and complex datasets and identifies trends and patterns.
utilizes latest data technologies and cloud platforms to deliver results.
builds rich interactive visualizations, reports, presentations, and dashboards based on findings to showcase data quality issues to the management.
works in tandem with tech leads, data architects and data engineers to design data pipelines and recommends ongoing optimization of, data ingestion, data quality, data storage and orchestration.
identifies ways to improve data reliability and efficiency.
develops automated test scripts to monitor and report on data quality issues; conducts root cause analyses in response to data issues and implements cost effective resolutions for data anomalies.
collaborates with the it enterprise architecture team to define data quality metrics and implements solutions and toolsets.
actively participates in architecture design, and code review sessions with peers, solution architects, consultants, and vendors.
follows agency's data classification policies and procedures and maintain compliance with established security standards and best practices.
communicates statuses of all assigned tasks clearly and concisely to the project team, stakeholders, and management.
works cooperatively with coworkers, product managers, customers, project managers and vendors.
minimum qualifications
required skill in:
bachelor's degree in computer science, information technology, engineering, or closely related field and five years of experience in information technology in the areas of data engineering, business intelligence and analytics; or an equivalent combination of education and experience.
basic principles of computer science, database technologies and information systems.
advanced principles, best practices, methods, and techniques used in data engineering, business intelligence, data management, data warehousing concepts, data mapping, data modeling, reporting, analytics, and data science.
evaluating business requirements and developing information technology solutions.
software development life cycle, source code version control systems, release management, change management, and itil processes (incident and change management).
quality assurance techniques and automated testing practices.
establishing and maintaining effective working relationships with peers, other department staff, management, vendors, outside agencies, community groups, external business partners and the public.
effective oral and written communication and the ability to convey technical details to non-technical stakeholders, senior leadership, and executives both in written and verbal form
working effectively under pressure, meeting tight deadlines, and adjusting to changing priorities.
have a passion for data and possesses a strong analytical mind.
relational database management systems and big data ecosystem.
data pipelines and stream analytics.
designing and implementing business intelligence/analytics platforms using azure services such as azure databricks, azure synapse analytics, azure data factory, azure data lake to improve and speed up delivery of data services.
relational database management systems (rdbms), microsoft sql server, sql server integration services (ssis), and other relevant technologies.
message based integration using kafka and/or azure event hub.
reporting using power bi and storytelling.
knowledge of statistics and experience using statistical packages like spss, for analyzing datasets.
programming using python, r etc.; scripting using powershell.
kirti rani
associate talent acquisition -north america
desk: +1 3026017375
in my absence please reach out to mr. harish sharma at  & 3027216151
"
3569222264,Data Analyst (Marketing)- unikrn,"about us
in 2021, entain acquired unikrn to launch the company’s esports practice. unikrn is one of the world’s preeminent esports betting platform. unikrn paved the wave in the sports betting industry by offering esports odds across 35 titles, as well as virtual esports and streamer betting. unikrn also boasts a skill-based betting platform that allows players to wager on themselves in ranked matches in the world’s most popular gaming titles.
objectives of the role
performing detailed analysis of the unikrn business for stakeholders including insights, reporting, modeling and business intelligence for all products and marketing activities. along with the head of quantitative trading & analytics, support the roadmap and direction of analytics within unikrn with a focus on innovating and optimizing our product offering, marketing and business activities. utilizing analytical and modeling techniques, you will build and optimize existing and new products, marketing channels, and promotional activities. on a day-to-day basis you will work closely with stakeholders across all functions of the business to gather kpi, reporting, data intelligence, optimization, analysis requirements and execute those to drive business outcomes. working closely with our world-class marketing team, you will scope out tracking and modelling requirements and see them through the development until tested and implemented into production, reporting on outcomes and optimizing where necessary.
role responsibilities
support strategy and roadmap for analytics that supports the overall unikrn business strategy as well as the overall entain group strategy
support business functions including marketing and crm with ad hoc and periodic reporting, insights and analysis
support customer and risk management outcomes by undertaking detailed analysis of business and marketing performance
develop and update customer segmentation models and reports for the purpose of identifying high risk and high value customers
develop models to determine the success of business initiatives, past or proposed, including relevant marketing activities
develop and maintain business performance reports along with automated self-service bi in tableau
maintain and improve the unikrn google analytics account and our user tracking, and provide detailed insights and analysis of digital customer behavior and journeys
assist head of quantitative trading & analytics with preparation of periodic management reporting
identify and analyze business kpi’s to identify opportunities to maximize growth
ensure data integrity and accuracy. resolve inaccuracies in production data sources
contribute to data lake/warehouse build and maintenance, and demonstrate knowledge of data assets, systems, processes and data architecture including aws, aurora and redshift
contribute to the build and maintenance of predictive models for initiatives such as reducing customer churn, identifying problem gamblers, and recommendation engines
integrate analytics, data driven decisioning, and automated processes into operational activities that drive customer and business commercial outcomes
work cross-functionally with internal and external stakeholders to conduct and/or oversee user data, research, and metrics analysis, building kpi’s and measurement against these
manage the continual monitoring of industry trends and user feedback to anticipate business needs, while also collecting requirements from stakeholders
assist it project delivery teams, provide direction and data expertise for the successful delivery of it projects where required
build best practice analytics processes and bi tools, integrating with marketing, product and crm
understand general operational matters that support business activities
key skills required
experience in a marketing analytical role or an analyst role in the wagering sector
degree level qualification specializing in analytics, mathematics or statistics or related field
passion for esports/betting/gaming
advanced knowledge of data query languages and data manipulation including sql
strong written and verbal communication skills
able to liaise with distributed teams from different disciplines to deliver goals on time
a keen eye for detail and comfortable being hands on in a small team, start-up environment
ability to effectively prioritize, manage and execute tasks
customer centric, ""can do"" attitude - always curious about their experience.
strong work ethic and ability to ‘get the job done’
able to build effective working relationships
deliver work to a high standard
sound working knowledge of data & analytics platforms and tools
advantageous requirement
previous experience using tableau
understanding of bookmaking and risk management concepts
knowledge of predictive analytics and machine learning processes, tools and techniques
additional proficiency in r or python
experience with google analytics
about entain
we may sit on the ftse100, but for millions of customers worldwide, we’re the brands they hold in their hands – and heart. as the home of household names like ladbrokes, foxy and partypoker, to name just a few, we elevate lives with moments of excitement. and right now we’re elevating ourselves above the competition. we’re leading the industry in bold new directions - and it’s our diverse and talented team who are making this possible. believe us, the best is yet to come. for our customers. for our future. for your career.
dei and wellbeing @ entain
at entain we do what’s right. it’s one of our core values. which is why we’re taking the lead when it comes to creating a diverse, equal and inclusive future - for our people, our industry and our society. we’ve created a culture where everyone can feel psychologically safe, included and heard. where being accepted for who you are is a given. here, we celebrate our individual differences, and make sure everyone feels supported, respected, and empowered to thrive – and that starts from the moment you apply to join us. we want our employees to feel healthy and supported at home and at work. that’s why we have our well-me programme, which provides information, tools and training to help our people look after their mental and physical wellbeing in ways that matter to them.
life @ entain
we’re a team who love to play, and win, together. we love building bonds between our people, and we love to build your career up too. join us, and we won’t just be your employer, we’ll be your biggest cheerleader. we’ll give you the power to lead the conversation on your learning and career goals from day one, and then get behind you with all the support you need to take your career – and our business – to new heights.
apply online
"
3584225481,Data Analyst,"taking care of people is at the heart of everything we do, and we start by taking care of you, our valued colleague. a career at sedgwick means experiencing our culture of caring. it means having flexibility and time for all the things that are important to you. it’s an opportunity to do something meaningful, each and every day. it’s having support for your mental, physical, financial and professional needs. it means sharpening your skills and growing your career. and it means working in an environment that celebrates diversity and is fair and inclusive.
a career at sedgwick is where passion meets purpose to make a positive impact on the world through the people and organizations we serve. if you are someone who is driven to make a difference, who enjoys a challenge and above all, if you’re someone who cares, there’s a place for you here. join us and contribute to sedgwick being a great place to work.
great place to work®
most loved workplace®
forbes best-in-state employer
data analyst
primary purpose: to create comprehensive reporting and analysis of statistical data; to monitor data for processing and procedures issues; and to support performance initiative by providing technical support and training to colleagues.
essential functions and responsibilities
compiles data; prepares and distributes reports; and analyzes results.
assists in efficient and effective program management; identifies poor work quality and cost effectiveness trends; and works with appropriate staff in analyzing and compiling data from technical reviews, as applicable.
provides training and coaching on processing and procedures issues.
provides analysis and reporting of trends.
ensures data integrity; develops and produces reports utilized in measuring data accuracy.
may assist in the completion of appropriate client set-up and maintenance (parameter) forms.
extracts data and analyzes information based on plan and jurisdictional requirements.
gathers and prepares statistical data for reporting; makes recommendations to management for training needs.
may analyze data for cause and effect ratios, return-to-work and accommodations trending, disability durations, injury by job type analysis, disability diagnosis trending, etc.
presents results to client and/or management.
additional functions and responsibilities
performs other duties as assigned.
supports the organization's quality program(s).
travels as required.
qualifications
education & licensing
bachelor's degree with major in computer science, finance or economics from an accredited college or university preferred.
experience
six (6) years of related experience or equivalent combination of education and experience required. three (3) years of query and report writing strongly preferred.
skills & knowledge
thorough knowledge of query and report writing
excellent oral and written communication, including presentation skills
pc literate, including microsoft office products
analytical and interpretive skills
strong organizational skills
excellent interpersonal skills
ability to work in a team environment
ability to meet or exceed performance competencies
work environment
when applicable and appropriate, consideration will be given to reasonable accommodations.
mental: clear and conceptual thinking ability; excellent judgment, troubleshooting, problem solving, analysis, and discretion; ability to handle work-related stress; ability to handle multiple priorities simultaneously; and ability to meet deadlines
physical: computer keyboarding, travel as required
auditory/visual: hearing, vision and talking
note: credit security clearance, confirmed via a background credit check, is required for this position.
the statements contained in this document are intended to describe the general nature and level of work being performed by a colleague assigned to this description. they are not intended to constitute a comprehensive list of functions, duties, or local variances. management retains the discretion to add or to change the duties of the position at any time.
sedgwick is an equal opportunity employer and a drug-free workplace.
if you're excited about this role but your experience doesn't align perfectly with every qualification in the job description, consider applying for it anyway! sedgwick is building a diverse, equitable, and inclusive workplace and recognizes that each person possesses a unique combination of skills, knowledge, and experience. you may be just the right candidate for this or other roles.
"
3585591614,Data Analyst II,"when you join renaissance®, you join a global leader in pre-k-12 education technology. renaissance's solutions help educators analyze, customize, and plan personalized learning paths for students, allowing time for what matters-creating energizing learning experiences in the classroom.
every day, we are connected to our mission by exemplifying our values: trust each other, win together, strive for the best, own our actions, and grow and evolve.
the renaissance data services team is responsible for the successful integration and configuration of data sources into a customer's product. a data analyst ii obtains, adjusts, and validates data imported from other systems into renaissance products. as such, part of their work involves working directly with customers to obtain the data needed.? they must be detail-oriented and able to spot data problems or inconsistencies and determine proper remediations.?
as a data analyst ii, you will
connect a variety of data sources including student information systems assessment platforms, behavior management systems and/or more, to populate customer products with accurate data
implement and maintain configuration as code to ensure products are set up to meet customers' analytic needs
perform daily triage of managed integrations:
address customer technical questions about managed integrations and performance data?
proactively look for ways to improve managed integrations, technical documentation, and configuration as needed?
collaborate with support and implementation specialists to advise and troubleshoot customer data quality issues, consulting on customer calls as needed
for this role as data analyst ii, you must have:
excellent verbal and written communications skills
2+ years of experience in data analysis
proven organizational skills and workflow management.?
intermediate knowledge in microsoft excel
knowledge of etl processes
experience with regular expressions
ability to work independently to solve problems.?
knowledge of open-source technologies such as babelfish for postgresql, opensearch, airflow, snowflake, and docker
for this role as data analyst ii, you must have:
excellent verbal and written communications skills
2+ years of experience in data analysis
proven organizational skills and workflow management.?
intermediate knowledge in microsoft excel
knowledge of etl processes
experience with regular expressions
ability to work independently to solve problems.?
knowledge of open-source technologies such as babelfish for postgresql, opensearch, airflow, snowflake, and docker
bonus points for
bachelor's degree, preferably in mathematics, computer science, engineering or similar field
knowledge and experience with renaissance products or educational technology
salary range: $61,800 - $69,525. this range is based on national market data and may vary by location.
benefits
world class benefits: medical, prescription, dental, vision, telehealth
health savings and flexible spending accounts
401(k) and roth 401(k) with company match
paid vacation and sick time off
13 paid holidays
parental leave (20 total weeks with 14 weeks paid) & milk stork program
tuition reimbursement
life & disability insurance
well-being and employee assistance programs
frequently cited statistics show that some women, minorities, individuals with disabilities, and protected veterans, may only apply to roles if they meet 100% of the qualifications. at renaissance, we encourage all applications! roles evolve over time, especially with innovation, and you may be just the person we need into the future. we hope you're open to learning new skills to grow with us. make our team, your team! renaissance is an equal opportunity employer and does not discriminate with respect to any term, condition or privilege of employment based on race, color, religion, sex, sexual orientation, gender identity or expression, age, disability, military or veteran status, marital status, or status of an individual in any group or class protected by applicable federal, state, or local law.
at renaissance our mission is: ""to accelerate learning for all children and adults of all ability levels and ethnic and social backgrounds, worldwide."" inherent in that guiding principle is dedication to serving all identities by recognizing the importance of diversity, equity, and inclusion (dei) in our organization, our work and our products. renaissance also provides reasonable accommodations for qualified individuals with disabilities in accordance with the americans with disabilities act and applicable state and local laws. if an accommodation is needed to participate in the job application or interview process, please contact talent acquisition.
renaissance also provides reasonable accommodations for qualified individuals with disabilities in accordance with the americans with disabilities act and applicable state and local laws. if an accommodation is needed to participate in the job application or interview process, please contact talent acquisition () .
applicants must be authorized to work for any employer in the united states. we are unable to sponsor or take over sponsorship of an employment visa at this time.
"
3584672119,Data Analyst,"position titleposition numberlocation
position title:
data analyst
position number:
441003
location:
usa, ca, pasadena 91101 position typeskills/attributes
position type
temporary
skills/attributes
ms excel, sql, visio estimated duration (in weeks)
estimated duration (in weeks)
28 min hourly rate($) max hourly rate($)
min hourly rate($)
30.00
max hourly rate($)
33.00
apply now
description
**only those lawfully authorized to work in the designated country associated with the position will be considered.**
**please note that all position start dates and duration are estimates and may be reduced or lengthened based upon a client’s business needs and requirements.**
title: data analyst
location: pasadena ca (partial remote for local candidates)
duration: 7 months
description:
required level of education: bachelor’s degree in computer science, information management, business administration, or similar field
preferred level of education: master’s degree
current database or software implementation experience (5 years minimum)
current business analytics experience (5 years minimum)
current technical project management experience (2 years minimum)
experience working as a data analyst (2 years minimum)
specific systems knowledge required:
proficiency with sql and related sql databases
experience with basic end-user training
experience with designing and documenting functional system workflows
proficiency with computer software programs such as ms excel, visio, ms word, powerpoint to organize and communicate information; ability to quickly learn new information systems, software programs, processe
specific systems knowledge preferred:
oracle business intelligence (obi), emc data science associate (emcdsa),certified authorization professional (cap), or microsoft certified solutions expert(mcse)
experience working with a faculty appointment management system
expected shift: day shift 8:00am – 5pm, may require support during evening and weekend hours.
interview process: resume/questionnaire screening, 1 phone/virtual panel interview, 1 phone/virtual interview with senior leader
benefits:
for information and details on employment benefits offered with this position, please visit here. should you have any questions/concerns, please contact our hr department via our secure website.
california pay equity:
for information and details on pay equity laws in california, please visit the state of california department of industrial relations' website here.
rose international is an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, age, sex, sexual orientation, gender (expression or identity), national origin, arrest and conviction records, disability, veteran status or any other characteristic protected by law. positions located in san francisco and los angeles, california will be administered in accordance with their respective fair chance ordinances.
if you need assistance in completing this application, or during any phase of the application, interview, hiring, or employment process, whether due to a disability or otherwise, please contact our hr department.
rose international has an official agreement (id #132522), effective june 30, 2008, with the . department of homeland security, . citizenship and immigration services, employment verification program (e-verify). (posting required by ocga 13/10-91.).
"
3583533313,Data Analyst,"hello,
job description
my name is patrick nusbaum, and i am a recruiter with the fountain group. we are a national staffing firm and are currently seeking a data entry clerk for a prominent client of ours. this position is located in woodland hills, ca. details for the position are as follows:
this position will involve a hybrid work schedule (2-3 days onsite per week) and may involve coming into the woodland hills office. at this time, this position is not able support a fully remote configuration.
hybrid schedule mon-fri, pay is set at $18.50/hr
responsible for gathering and analyzing asset data
utilize data from multiple sources and conforming as needed
compiling/comparing data on a line by line basis to review to understand and dispute chargebacks by amazon
process orders and allocations for titles with short inventory & support customer operations activities.
assist with various departmental tasks, including content allocations, reporting and billing.
skills
high school diploma and 1+ years of related experience
understanding of complexities in supply chain & obstacles for success
background in entertainment media useful.
advanced excel skills preferred. vlook up, pivot tables, access database , amazon vendor central
excellent project organizing skills with a keen eye for detail.
strong writing and communication skills
ability to work both independently and collaboratively.
excellent project organizing skills and a keen eye for detail
ability to work under tight deadlines with accuracy and excellence
"
3585580331,Data Analyst II,"when you join renaissance®, you join a global leader in pre-k-12 education technology. renaissance's solutions help educators analyze, customize, and plan personalized learning paths for students, allowing time for what matters-creating energizing learning experiences in the classroom.
every day, we are connected to our mission by exemplifying our values: trust each other, win together, strive for the best, own our actions, and grow and evolve.
the renaissance data services team is responsible for the successful integration and configuration of data sources into a customer's product. a data analyst ii obtains, adjusts, and validates data imported from other systems into renaissance products. as such, part of their work involves working directly with customers to obtain the data needed.? they must be detail-oriented and able to spot data problems or inconsistencies and determine proper remediations.?
as a data analyst ii, you will
connect a variety of data sources including student information systems assessment platforms, behavior management systems and/or more, to populate customer products with accurate data
implement and maintain configuration as code to ensure products are set up to meet customers' analytic needs
perform daily triage of managed integrations:
address customer technical questions about managed integrations and performance data?
proactively look for ways to improve managed integrations, technical documentation, and configuration as needed?
collaborate with support and implementation specialists to advise and troubleshoot customer data quality issues, consulting on customer calls as needed
for this role as data analyst ii, you must have:
excellent verbal and written communications skills
2+ years of experience in data analysis
proven organizational skills and workflow management.?
intermediate knowledge in microsoft excel
knowledge of etl processes
experience with regular expressions
ability to work independently to solve problems.?
knowledge of open-source technologies such as babelfish for postgresql, opensearch, airflow, snowflake, and docker
for this role as data analyst ii, you must have:
excellent verbal and written communications skills
2+ years of experience in data analysis
proven organizational skills and workflow management.?
intermediate knowledge in microsoft excel
knowledge of etl processes
experience with regular expressions
ability to work independently to solve problems.?
knowledge of open-source technologies such as babelfish for postgresql, opensearch, airflow, snowflake, and docker
bonus points for
bachelor's degree, preferably in mathematics, computer science, engineering or similar field
knowledge and experience with renaissance products or educational technology
salary range: $61,800 - $69,525. this range is based on national market data and may vary by location.
benefits
world class benefits: medical, prescription, dental, vision, telehealth
health savings and flexible spending accounts
401(k) and roth 401(k) with company match
paid vacation and sick time off
13 paid holidays
parental leave (20 total weeks with 14 weeks paid) & milk stork program
tuition reimbursement
life & disability insurance
well-being and employee assistance programs
frequently cited statistics show that some women, minorities, individuals with disabilities, and protected veterans, may only apply to roles if they meet 100% of the qualifications. at renaissance, we encourage all applications! roles evolve over time, especially with innovation, and you may be just the person we need into the future. we hope you're open to learning new skills to grow with us. make our team, your team! renaissance is an equal opportunity employer and does not discriminate with respect to any term, condition or privilege of employment based on race, color, religion, sex, sexual orientation, gender identity or expression, age, disability, military or veteran status, marital status, or status of an individual in any group or class protected by applicable federal, state, or local law.
at renaissance our mission is: ""to accelerate learning for all children and adults of all ability levels and ethnic and social backgrounds, worldwide."" inherent in that guiding principle is dedication to serving all identities by recognizing the importance of diversity, equity, and inclusion (dei) in our organization, our work and our products. renaissance also provides reasonable accommodations for qualified individuals with disabilities in accordance with the americans with disabilities act and applicable state and local laws. if an accommodation is needed to participate in the job application or interview process, please contact talent acquisition.
renaissance also provides reasonable accommodations for qualified individuals with disabilities in accordance with the americans with disabilities act and applicable state and local laws. if an accommodation is needed to participate in the job application or interview process, please contact talent acquisition () .
applicants must be authorized to work for any employer in the united states. we are unable to sponsor or take over sponsorship of an employment visa at this time.
"
3585579703,Data Analyst II,"when you join renaissance®, you join a global leader in pre-k-12 education technology. renaissance's solutions help educators analyze, customize, and plan personalized learning paths for students, allowing time for what matters-creating energizing learning experiences in the classroom.
every day, we are connected to our mission by exemplifying our values: trust each other, win together, strive for the best, own our actions, and grow and evolve.
the renaissance data services team is responsible for the successful integration and configuration of data sources into a customer's product. a data analyst ii obtains, adjusts, and validates data imported from other systems into renaissance products. as such, part of their work involves working directly with customers to obtain the data needed.? they must be detail-oriented and able to spot data problems or inconsistencies and determine proper remediations.?
as a data analyst ii, you will
connect a variety of data sources including student information systems assessment platforms, behavior management systems and/or more, to populate customer products with accurate data
implement and maintain configuration as code to ensure products are set up to meet customers' analytic needs
perform daily triage of managed integrations:
address customer technical questions about managed integrations and performance data?
proactively look for ways to improve managed integrations, technical documentation, and configuration as needed?
collaborate with support and implementation specialists to advise and troubleshoot customer data quality issues, consulting on customer calls as needed
for this role as data analyst ii, you must have:
excellent verbal and written communications skills
2+ years of experience in data analysis
proven organizational skills and workflow management.?
intermediate knowledge in microsoft excel
knowledge of etl processes
experience with regular expressions
ability to work independently to solve problems.?
knowledge of open-source technologies such as babelfish for postgresql, opensearch, airflow, snowflake, and docker
for this role as data analyst ii, you must have:
excellent verbal and written communications skills
2+ years of experience in data analysis
proven organizational skills and workflow management.?
intermediate knowledge in microsoft excel
knowledge of etl processes
experience with regular expressions
ability to work independently to solve problems.?
knowledge of open-source technologies such as babelfish for postgresql, opensearch, airflow, snowflake, and docker
bonus points for
bachelor's degree, preferably in mathematics, computer science, engineering or similar field
knowledge and experience with renaissance products or educational technology
salary range: $61,800 - $69,525. this range is based on national market data and may vary by location.
benefits
world class benefits: medical, prescription, dental, vision, telehealth
health savings and flexible spending accounts
401(k) and roth 401(k) with company match
paid vacation and sick time off
13 paid holidays
parental leave (20 total weeks with 14 weeks paid) & milk stork program
tuition reimbursement
life & disability insurance
well-being and employee assistance programs
frequently cited statistics show that some women, minorities, individuals with disabilities, and protected veterans, may only apply to roles if they meet 100% of the qualifications. at renaissance, we encourage all applications! roles evolve over time, especially with innovation, and you may be just the person we need into the future. we hope you're open to learning new skills to grow with us. make our team, your team! renaissance is an equal opportunity employer and does not discriminate with respect to any term, condition or privilege of employment based on race, color, religion, sex, sexual orientation, gender identity or expression, age, disability, military or veteran status, marital status, or status of an individual in any group or class protected by applicable federal, state, or local law.
at renaissance our mission is: ""to accelerate learning for all children and adults of all ability levels and ethnic and social backgrounds, worldwide."" inherent in that guiding principle is dedication to serving all identities by recognizing the importance of diversity, equity, and inclusion (dei) in our organization, our work and our products. renaissance also provides reasonable accommodations for qualified individuals with disabilities in accordance with the americans with disabilities act and applicable state and local laws. if an accommodation is needed to participate in the job application or interview process, please contact talent acquisition.
renaissance also provides reasonable accommodations for qualified individuals with disabilities in accordance with the americans with disabilities act and applicable state and local laws. if an accommodation is needed to participate in the job application or interview process, please contact talent acquisition () .
applicants must be authorized to work for any employer in the united states. we are unable to sponsor or take over sponsorship of an employment visa at this time.
"
3583045677,Data Analyst,"location: san diego, ca
employment type: full-time
salary: competitive
job description
responsibilities as a data analyst include reporting of data compiled from field offices, design and implement data collection systems, create and maintain spreadsheets/databases and other tasks as required.
major responsibilities include
analyzing and summarizing data from various company resources (internal warehouse, external vendors, web site, etc.)
developing and distributing the product reporting requests on a monthly and ad hoc basis performing sql queries, data mining, report creation, effectiveness tracking and data project consulting
analysis of internal data, public data, marketplace, customers, vendors and competitors to help aid in the site and product roadmap
develop and maintain statistical data used to measure current company products, which includes developing reports, querying databases and providing in depth analysis
analyze business requirements and create reports that will aid in the scoping of those business requests and requirements
creating metrics that help the business understand when to take products from experiment to emerging and emerging to established
identify key metrics that are needed on a daily, weekly and monthly basis and create a dashboard that can be consumed by product development, technology and/or the business
performs other duties as assigned/required
requirements
bachelor's degree in business, economics, finance, or closely related field
minimum of 3 years of strong data collection and analysis experience required
demonstrated proficiency with sql, excel, and statistical analysis
strong microsoft office skills; expert level ms excel experience strongly preferred
working knowledge of project management methods
ability to communicate effectively within the development team and across various teams within the business
proficiency with relational databases
working knowledge of microsoft sql server solutions, sql server 2008, integration services (ssis), analysis services (ssas), reporting services (ssrs), performance point server, moss, and multidimensional olap reporting tools (ms reporting services, ms excel-pivot tables, performance point services)
working knowledge and experience in sql language (sql server 2008)
good understanding and experience in etl (microsoft integration services/ssis)
excellent communication skills, both oral and written
language proficiency in english with excellent written and oral communication skills required
"
