Job ID,Title,CleanedDescription
3582119741,Data Engineer - ETL/BI Developer,"designs, builds and oversees the deployment and operation of technology architecture, solutions and software to capture, manage, store and utilize structured and unstructured data from internal and external sources. establishes and builds processes and structures based on business and technical requirements to channel data from multiple inputs, route appropriately and store using any combination of distributed (cloud) structures, local databases, and other applicable storage forms as required.
 
designs, builds and oversees the deployment and operation of technology architecture, solutions and software to capture, manage, store and utilize structured and unstructured data from internal and external sources. establishes and builds processes and structures based on business and technical requirements to channel data from multiple inputs, route appropriately and store using any combination of distributed (cloud) structures, local databases, and other applicable storage forms as required. develops technical tools and programming that leverage artificial intelligence, machine learning and big-data techniques to cleanse, organize and transform data and to maintain, defend and update data structures and integrity on an automated basis. creates and establishes design standards and assurance processes for software, systems and applications development to ensure compatibility and operability of data connections, flows and storage requirements. reviews internal and external business and product requirements for data operations and activity and suggests changes and upgrades to systems and storage to accommodate ongoing needs.
essential duties and responsibilities:
translate business requirements into specifications that will be used to drive data store/data warehouse/data mart design & configuration.
use etl tools to load data stores/data warehouse
provide support as required to ensure the viability & performance of enterprise data and bi environments to both internal & external users.
ensure proper configuration management and change controls are implemented.
must be able to perform duties with moderate to low supervision.
design & implement technology best practices, guidelines and repeatable processes
maintain jira, wiki and project documentation as needed.
 
5 years of relevant experience in data management, etl, data warehousing and bi reporting.
minimum of 2 years' experience with data pipelines (etl / elt)
demonstrated understanding of the data lifecycle
knowledge of data modeling, data ingestion and etl design.
advanced sql proficiency
experience in talend data integration tool.
experience with data visualization tools (tableau and power bi a plus)
exposure to source control, ci / cd, and devops
knowledge of aws technologies (ec2, s3, rds, redshift, etc.)
working knowledge of agile frameworks and jira
knowledge of integration with systems like salesforce, relational databases, rest api, ftp/sftp, etc.
knowledge ssrs is a plus.
ability to learn and use new technologies quickly & effectively.
proven ability to communicate effectively with technical and non-technical stakeholders across multiple business units
excellent analytical and problem-solving skills
preferred qualifications:
advanced sql proficiency
functional experience with talend or dbt
advanced experience with data visualization tools (tableau and power bi)
experience with aws and snowflake
pay range details
 
the base pay range(s) below are provided in compliance with state speciﬁc laws. pay ranges may be
different in other locations.
 
colorado $90,200-$144,200 [annually] 
 
washington $90,200-$159,500 [annually]
 
california $90,200-$174,600 [annually]
 
nyc $99,700-$174,600 [annually] 
 
the pay range above is the general base pay range for a successful candidate in the state listed.
 
the successful candidate’s actual salary/wage may be based on various factors, such as geographic
location, candidate experience and qualiﬁcations, as well as market and business considerations.
 
this role is eligible for an annual bonus based on individual and company performance, depending on
the terms of the applicable plan and the employee’s role.
 
beneﬁts
 
avalara’s beneﬁts for eligible employees includes company beneﬁts such as medical, dental, and
vision coverage, life, ad&d, and disability insurance, a 401(k) retirement plan, 17 days of
paid time off annually, 12 paid holidays, paid parental leave, an employee assistance program, and
subsidized transportation options for commuters.
 
all beneﬁts are subject to eligibility requirements and avalara reserves the right to modify or
change these beneﬁts programs at any time, with or without notice, unless otherwise required by law.
"
3588487283,Data Engineer,"who we are:
convoso is a leading provider of omnichannel contact center software. the company was founded on innovation and continues to push boundaries in our industry.
headquartered in los angeles, the company has employees around the globe working both hybrid and remote. the company culture fosters team integrity, positive persistence, and continuous growth. (a heads up - we were awarded as built in la’s best places to work in 2020, 2021 and 2022!)
with convoso, the future is bright as we continue to evolve our technology.
the company’s foundational product provides the most powerful contact center software available for outbound teams. however, we are expanding our reach by relaunching an advanced version of our conversational ai product. the enhanced capabilities of our intelligent virtual agent (iva) gives our customers a competitive edge and streamlined productivity by dramatically reducing repetitive tasks. this future forward technology will allow convoso to grow into new markets across hundreds of use cases.
convoso is looking for people who are excited about technology and the fast growing, innovative field of iva and ai. we are a company of motivated team players driving accelerated growth in a supportive, positive culture. we celebrate a diversity of people, ideas, and backgrounds that contribute to one shared community.
most roles at convoso function as “hybrid” with some opportunities for travel to in-person business events and company meetings. for remote positions, convoso’s . hiring is open to candidates who are residents of the following states: az, ca, co, ct, fl, ga, il, in, ma, nc, nj, nv, oh, pa, tx, ut.
the job:
at convoso, we’re constantly, vigilantly looking for ways to reshape the future of lead generation contact centers. our mission is to revolutionize the call center industry by empowering agents to convert leads faster. that’s where you come in.
we are looking for … a data engineer with a strong database background to join our engineering. this individual will join a dynamic team and will be critical to tuning and managing data movement across a highly distributed environment ensuring data is sourced from the right place with the right technology. you must be comfortable working with a wide range of stakeholders and functional teams. the right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.
stepping into this very challenging role will mean stepping into a dynamic environment. there’ll be a steep learning curve, but we believe the future belongs to those who build it. therefore, success for you would mean reaching your full potential in a short period of time, while doing whatever it takes to get up to speed. success would mean having a strong ability to manage multiple projects with competing deadlines.
what you'll be doing:
designing and maintaining an optimal data pipeline architecture.
identifying, designing, and implementing internal process improvements, including re-designing infrastructure for greater scalability, optimizing data delivery, and automating manual processes.
designing and delivering secured systems and services with high availability and reliability.
maintain and support the current mysql database, including the creation of new dbs, migrations, backups, and replications.
work on implementing new dataflow processes
who you are:
minimum of a bachelor’s degree in computer science, mis, or related degree and five (5) years of relevant experience, including database administration, database programming, data engineering, or a combination of education and training experience.
strong understanding of relational databases and the sql language, including mysql.
understanding of non-relational storage systems such as mongodb, elasticsearch, redis, and more.
strong problem-solving skills with an emphasis on product development.
previous experience as a data engineer or in a similar role
excellent written and verbal communication skills for coordinating across teams.
a drive to learn and master new technologies and techniques.
5+ years of coding knowledge and experience with several languages:
experience with database replication, including mysql.
advanced working sql knowledge and experience working with relational databases, query authoring (mysql), and working familiarity with various databases.
working knowledge of message queues, stream processing, and highly scalable ‘big data’ data stores.
experience supporting and working with cross-functional teams in a dynamic environment.
work perks worth the hype:
competitive compensation package
stock options
100% covered premiums for employees; medical, dental, basic life insurance, long term disability
affordable vision plan and optional fsa
pto, paid sick time, holidays, bereavement time, parental leave
your birthday off
no cost employee assistance program and travel assistance
monthly gym membership reimbursement
monthly credits toward food & beverage
company outings
on and offsite team building events
paid training for departments
apple laptop (most roles)
and a team of highly experienced and kind colleagues!
hq office:
casual office environment & dress
daily catered lunches
fully stocked kitchen (dietary restriction-friendly)
happy hours
monthly massages
on-site car wash
free parking
your california privacy rights:
as a california resident who is an applicant to be an employee of convoso, you have certain rights under california law with respect to information collected by convoso in the course and scope of its evaluation of your application. the types of information convoso collects and your rights with respect to that information are contained in convoso’s privacy policy, which you can review by going to /privacy-policy/.
"
3586131131,Data Engnieer,"salary: $102,500.00
we have partnered with a human resources and consulting firm in the clearwater, fl area to provide them with a data engineer. please review the below description and let us know if you are interested.
prioritized must have skills for the data engineer
#1. experience using tableau, logi analytics, or power bi, relational sql and nosql database, data pipeline and workflow management tools, developing data lake, data warehouse, and data marts.
#2. experience with object oriented/object function scripting languages: python, java, c++,
responsibilities of the data engineer
create and maintain optimal data pipeline architecture.
assemble large, complex data sets to meet functional / non-functional business requirements.
identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, and re-designing infrastructure for greater scalability.
build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using sql and azure technologies.
build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency, and other key business metrics.
work with stakeholders including the executive, product, data and design teams to assist with data[1]related technical issues and support their data infrastructure needs.
manage, monitor, and secure data across boundaries through multiple data centers and azure regions.
build processes supporting data transformation, data structures, metadata, dependency, and workload management.
work with data and analytics experts to strive for greater functionality in our data systems.
develops store procedures, scripts, and assists with software configuration and testing.
requirements of the data engineer
. or  degree preferred, with two (2) years' experience in a microsoft azure and sql server environment.
report development experience using tableau, logi analytics, or power bi.
experience with relational sql and nosql database
experience with data pipeline and workflow management tools.
experience with developing data lake, data warehouse, and data marts. experience with object oriented/object function scripting languages: python, java, c++, etc
other key requirements
hybrid role (hybrid schedule differs from department to department)
no sponsorship or visa holders. no corp-to-corp.
benefits of the data engineer
medical insurance
vision insurance
short- & long-term disability insurance
401(k) retirement plan
about relevante, inc. the recruiting firm representing the client for this job
relevante is an accounting & technology direct hire recruiting and contract staffing firm. we help our clients identify and recruit the best talent in the market and help our candidates win engaging and enriching jobs. our clients are some of the best companies to work for among f1000 and emerging fast growth companies in the region. relevante has been consistently ranked as a fast growth company and one of the largest recruiting, accounting, and management consulting firms in the philadelphia region. to stay connected with our network, please follow us on linkedin /company/relevante.
"
3584672696,Data Engineer,"create and maintain optimal data pipeline architecture,
assemble large, complex data sets that meet functional / non-functional business requirements.
identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using sql and aws ‘big data’ technologies.
build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.
work with stakeholders including the executive, product, data and design teams to assist with data-related technical issues and support their data infrastructure needs.
keep our data separated and secure across national boundaries through multiple data centers and aws regions.
create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.
work with data and analytics experts to strive for greater functionality in our data systems.
troubleshoots issues with minimal guidance, identifies bottlenecks in existing data workflows and provides solutions for a scalable, defect-free application
works with onshore/offshore team to analyze, develop and improve pipeline run times as well as produce accurate defect free code
complies with company policy and practices relating to the system development life cycle.
provides tier 3 support and resolution of it issues escalated by it customer support.
support audit and compliance reporting requests.
support the operation of marklogic and snowflake products on a 24/7 basis as needed.
supports production environment in the event of emergency
participate in on-call support 24x7 weekly rotation of the operation of informatica.
performs other job-related duties as assigned or apparent.
required skills: snowflake, aws, s3, lambda, python
"
3583075080,Data Engineer,"role: data engineer the prescreen will consist of a video and games. description:
what you'll do
as a senior data engineer, you are part of the software development team. we develop strategies and solutions to ingest, store, and distribute our big data. our developers use big data technologies including (but not limited to) hadoop, pyspark, hive, json, and sql to develop products, tools and software features.
minimum skills required
bachelor's degree (typically in computer science, management information systems, mathematics, business analytics or another technically strong program), plus 2 years of experience
proven big data technology development experience including hadoop, spark (pyspark), and hive
understanding of agile principles (scrum)
experience developing with python
cloud development (azure)
exposure to vcs (git, svn)
position specific skill preferences
experience developing with sql (oracle, sql server)
exposure to nosql (mongo, cassandra)
apache nifi
airflow
docker
"
3581100648,Recent Graduate: Software Engineer,"designs, analyzes, programs, debugs, troubleshoots, and modifies software applications for enhancements and new products. formulates and defines system scope and objectives for assigned projects combining knowledge and disciplines of all aspects of a computing system (., program stack, memory management, cpu, i/o, and networking utilization, coding, testing, debugging, and documentation) and develops and/or maintains advanced knowledge of computing system integration and makes recommendations or decisions on software and hardware configurations and developments.
responsibilities
learns the ropes in installing, configuring, testing and maintaining operating systems, application software, and system management tools
supports internal and external software products
codes and programs enhancements, updates, and changes for portions and subsystems of systems software, including operating systems, compliers, networking, utilities, databases, and internet-related tools
executes established test plans and protocols for assigned portions of code; identifies, logs, and debugs assigned issues
develops understanding of and relationship with internal and outsourced development partners on software systems design and development
participates as a member of project team of other software systems engineers and internal and outsourced development partners to develop reliable, cost effective and high quality solutions for low to moderately- complex products
knowledge & skills
minimal technical knowledge of software systems, demonstrated desire to learn
strong coursework in software development, systems engineering, software product management
ability to understand and deal well with rapid development cycles and remain flexible in the face of uncertainty
experience or understanding of software systems design tools and languages
good analytical and problem solving skills
understanding of design for software systems running on multiple platform types
understanding of basic testing, coding, and debugging procedures
good written and verbal communication skills; mastery in english and local language
scope & impact
supports software engineering leadership
works closely with architects and technology leads, directly engaging with internal and external software development teams
directly impacts delivery time and quality
complexity
low: limited cross-functional/cross-organizational interaction
applies basic foundation of a function's principles, theories and concepts to assignments of limited scope. uses professional concepts and theoretical knowledge acquired through specialized training, education or previous experience.
practical knowledge of applications within business environment. acts as team member by providing information, analysis and recommendations in support of team efforts. exercises independent judgment within defined parameters.
education & experience
bachelor's degree in relevant area or demonstrated competence. typically 2-4 years of related experience.
about hp
you’re out to reimagine and reinvent what’s possible—in your career as well as the world around you.
so are we. we love taking on tough challenges, disrupting the status quo, and creating what’s next. we’re in search of talented people who are inspired by big challenges, driven to learn and grow, and dedicated to making a meaningful difference.
our history: hp’s commitment to diversity, equity and inclusion – it's just who we are.
"
3584601298,Big Data Developer,"
job title:- big data developer
location:- rutherford, new jersey//tampa, florida
duration:- full time
job description:-6-8 yrs
·    5-8 years of experience in big data development and l3 support
·    unix / shell scripting
·    hadoop / spark knowledge
·    familiarity with itrs, autosys, other tools helping in support
 
the job duties are:-
·    monitor end to end running of hvar, es, rtpl, etc. runs
·    perform monitoring of existing batches, seek opportunities of automation
·    troubleshooting / debugging of slow / failed batches
·    coordinate with upstream / downstream of data availability etc.
"
3588885582,Data Engineer,"overview
at steampunk, our goal is to build and execute a data strategy for our clients to coordinate data collection and generation, to align the organization and its data assets in support of the mission, and ultimately to realize mission goals with the strongest effectiveness possible.
for our clients, data is a strategic asset. they are looking to become a facts-based, data-driven, customer-focused organization. to help realize this goal, they are leveraging visual analytics platforms to analyze, visualize, and share information. at steampunk you will design and develop solutions to high-impact, complex data problems, working with the best and data practitioners around. our data exploitation approach is tightly integrated with human-centered design and devsecops.
contributions
lead and architect migration of data environments with performance and reliability.
assess and understand the etl jobs, workflows, bi tools, and reports
address technical inquiries concerning customization, integration, enterprise architecture and general feature / functionality of data products
experience in crafting database / data warehouse solutions in cloud (preferably aws. alternatively azure, gcp).
key must have skill sets – python, aws
support an agile software development lifecycle
you will contribute to the growth of our data exploitation practice!
qualifications
us citizen only
ability to hold a position of public trust with the us government.
8+ years industry experience coding commercial software and a passion for solving complex problems.
8+ years direct experience in data engineering with experience in tools such as
big data tools hadoop, spark, kafka, etc.
relational sql and nosql databases, including postgres and cassandra
data pipeline and workflow management tools azkaban, luigi, airflow, etc.
aws cloud services ec2, emr, rds, redshift
data streaming systems storm, spark-streaming, etc.
search tools solr, lucene, elasticsearch
object-oriented/object function scripting languages python, java, c++, scala, etc.
amazon s3, athena, redshift spectrum, aws glue, aws glue catalog, aws functions, and amazon ec2 with sql server developer
advanced working sql knowledge and experience working with relational databases, query authoring and optimization (sql) as well as working familiarity with a variety of databases.
experience with message queuing, stream processing, and highly scalable ‘big data’ data stores.
experience manipulating, processing, and extracting value from large, disconnected datasets.
experience manipulating structured and unstructured data for analysis
experience constructing complex queries to analyze results using databases or in a data processing development environment
experience with data modeling tools and process
experience architecting data systems (transactional and warehouses)
experience aggregating results and/or compiling information for reporting from multiple datasets
experience working in an agile environment
experience supporting project teams of developers and data scientists who build web-based interfaces, dashboards, reports, and analytics/machine learning models
we are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law. steampunk participates in the e-verify program.
"
3583072200,"Cloud Data Engineer - New York City, New York","cloud data engineer new york city, new york(remote) job description:
we are looking to add a long-term data engineer to a team that will help our customer stakeholder create new cloud native offerings that leverage multiple internal and external cloud providers and services. this person will be working with software developers, data scientists, architects, customer support leadership, and management. this role will be part of an agile development team that will build data lakes, data focused cloud applications, and secure cloud offerings in azure. the expertise of this team will be used to de-risk decision making and rapidly build/test new applications, data pipelines, and machine learning models.
key responsibilities
analysis of data use cases to inform design
data pipeline design and implementation
software architecture and coding
automated testing
feature definition
code in python and sql
performance analysis of data pipelines
desired skills and abilities
individual-contributor-level experience creating applications in public cloud environments-specifically azure
software design/development experience
big data expertise: ingestion, storage, batch, streaming analytics, and processing
design for cost management and reduction in public cloud environments
azure expertise
containerization using docker and kubernetes
containerization principles and microservice architecture foundations
ci/cd for cloud native software
data modeling and warehousing using data warehouse or data lake house architectures
bs in computer science or related degree
"
3584690430,Data Engineer II,"data engineer
remote | usa
11-month contract
note: no c2c or visa sponsorship available for this role.
our globally recognized ecommerce client is seeking a data engineer to join the infrastructure automation team. our client has over 70 million customers, and developers all over the world relying on their storage, compute, and virtualized services. their success depends on our world-class network and hardware infrastructure; they are handling massive scale and rapid integration of emergent technologies. the goal is to become “the infrastructure platform” for the world. the infrastructure automation team is responsible for delivering the software that powers our infrastructure.
responsibilities
as a data engineer you will be working in one of the world's largest and most complex data warehouse environments.
you will be developing and supporting the analytic technologies that give our customers timely, flexible and structured access to their data.
you will be responsible for designing and implementing a platform using third-party and in-house reporting tools, modeling metadata, building reports and dashboards in oracle bi enterprise edition (obiee).
you will work with business customers in understanding the business requirements and implementing solutions to support analytical and reporting needs.
required skills & experience
7+ years of related experience.
very strong development experience with notable bi reporting tools (oracle bi enterprise edition (obiee)).
should have experience developing complex and a variety of reports.
a good candidate has strong analytical skills and enjoys working with large complex data sets.
good knowledge of sql
a good candidate can partner with business owners directly to understand their requirements and provide data which can help them observe patterns and spot anomalies.
preferred
strong obiee reporting experience
sql skills
"
3587711969,Software Engineer,"lockheed martin global sustainment information systems and innovation organization is searching for a creative and dedicated developer to join their development team. candidate will be responsible for development of front-end and back-end application code in support of our supply chain management application; including order and inventory management.
these duties incorporate all phases of the software development life cycle -- requirements, design, code, test, and maintenance. to accomplish these responsibilities, a successful candidate will balance multiple projects and deadlines, interface with product leads and subject matter experts, and develop and test web application solutions.
"
3589567815,Data Engineer – Remote | 953284,"our goal:treat our consultants and clients the way we would like others to treat us!
interested in joining our team? check out the opportunity below and apply today!
a dublin, ohio client has a remote contract opportunity for a data engineer.
job description:
department overview:
supply chain digital partners – supply chain digital solutions team works with inventory management, logistics and warehouse operations business teams on solving some of the business’ biggest challenges, gain efficiency and improve the customer experience by leveraging data engineering, data science and visualization, data automation and data governance & management.
the team drives business innovation by leveraging emerging technologies and turning them into differentiating business capabilities.
responsibilities:
develop bq views per business requirements and best practices. perform data mapping with source systems.
ensure on time delivery of project work solve technical issues and provide quick resolution.
should have advanced sql programming experience with gcp bq. hands on skills with gcp, bigquery, airflow, needed.
work closely with product owners on creating estimates/designs and realizing business value
ensure quality by conducting code review, providing direction to other data engineers
participate in technical platform strategy as tools, products, and business needs evolve
define and execute database and data movement standards, design reviews, pipeline ci/cd process, and data container policies to ensure high quality data management
define how our data analytics and ml/ai capabilities will apply to business needs and result in dependable business solutions
partner with external consultants, solution providers, and managed services organizations to enable product/solution development as well as meeting documented standards
interact with multiple organizations to track project progress, identify risks, communicate risks and status to leadership, and to assess potential impacts to the business.
ensure platforms and tools meet or exceed data security standards, including internal and external audits performed
use strong verbal and written communication skills that non-technical business and end-users can understand.
desired qualifications:
8+ years’ experience with data platforms including gcp, hana, teradata, my sql and sql server, airflow
expert working knowledge of sql, python,
demonstrated expertise of database design and modeling.
expert knowledge of bi reporting and data discovery tools
expert knowledge of cloud technologies
experience with business-critical applications.
experience on large-scale implementation programs preferred.
experience with sap, manhattan score/warehouse management data highly desired
excellent written and oral communication skills.
reference: 953284
about revel it:
revel it (formerly known as fast switch) is one of the fastest-growing, privately held, it staffing companies in the nation. our client base includes 32% of the fortune 25. we have major offices in dublin, oh, phoenix, az, los angeles, ca, and austin, tx and are rapidly expanding into new markets from coast to coast.
why revel it:
5-year client retention: 99%
no. 1 supplier with customers: 53%
top 3 supplier with customers: 77%
consultant retention: 94%
revel it is an equal opportunity employer. revel it does not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law. all employment is decided on the basis of qualifications, merit, and business need.
#gdr4900
"
3589575575,Cloud/Data Developer,"
"
3583463419,"Data Engineer / Huntsville, AL","this position is for a data engineer with a company in huntsville, al.
summary: altamira is seeking a data engineer to support the missile and space intelligence center (msic) in huntsville, alabama.
duties and responsibilities: in this position you will use your data engineering and artificial intelligence expertise to find the answers to questions that uniquely position our military to succeed in the digital age. you will design, implement, and operate data management systems for intelligence needs. you will support the entire life cycle of data systems from technology selection and design to development, integration, and operation. if this sounds exciting to you, please keep reading and we look forward to talking to you soon.
education and experience: basic qualifications: active ts/sci security clearance. bachelor\'s degree in a computer science, engineering or related field proven work experience or training as a data engineer, machine learning engineer, or similar role expertise with databases and database design, including sql, nosql, and orms dod or ic work experience. python software development expertise apache airflow experience. experience developing for docker implementations good interpersonal skills and the desire to work as part of a high-performing team preferred qualifications: experience with version control software like git agile development familiarity expertise in software development life cycle (sdlc) experience with extract, transform, load (elt) operations experience working with software developers and algorithm developers to create data and machine learning pipelines linux os experience experience developing and updating technical documentation, presentations, flow charts, and other documentation candidate must demonstrate strong troubleshooting and problem-solving skills. ***active ts/sci clearance required*** ***must be a . citizen*** we focus on recruiting talented, self-motivated employees that find a way to get things done. join our team of experts as we engineer national security!
altamira is an equal opportunity/affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, or protected veteran status.
"
3589501588,Data Engineer,"define and implement data science architectural framework and operating model for predictive and prescriptive analytics.
improve existing ai/ml techniques by promoting new methodology and best practices from the industry.
provide technical leadership in feasibility study of data science use cases to business functions and work with developers across teams to design, build and implement data science solutions and capabilities.
leverage ai model techniques to model data, predict outcomes, and prescribe actions.
work closely with all business functional leaders to understand their use cases and help them provide advanced analytics solutions to help them take proactive decisions.
oversee and ensure completion of business and project cut-over activities.
align with data engineering, data integration, data analytics, data science, and data operations work to ensure consistency across workstreams.
qualifications
bachelors degree in relevant field and at least 5 years relevant experience or masters degree in relevant field and at least 4 years experience.
3+ years of experience in data management, business analysis, and developing analytical models using statistical, machine learning, and data mining methodologies to drive business impact.
1+ years of experience with machine learning algorithms for data science, ., linear and logistics regression, decision tree, random forest, neural networks, etc.
1+ years of experience with technologies such as python
1+ years of experience within project management
experience with advanced analytics platform such as dataiku.
experience in data visualization tools such as qlik.
familiarity with technologies like aws s3, emr, eks, snowflake.
practical experience in architecture roles including architectural principles, helping define the reference architecture, and building technology roadmaps aligned with business strategy.
strong problem solving and critical thinking skills that build trust and serve to positively influence partners and teammates.
provide solutioning and support to vendors, developers, and other technical architects to enable solutions that meet business strategies.
strong written and verbal communication, presentation, and technical writing skills, coupled with a strong interest in further developing and integrating enterprise business processes with technology skills.
abbvie is an equal opportunity employer including disability/vets. it is abbvie’s policy to employ qualified persons of the greatest ability without discrimination against any employee or applicant for employment because of race, color, religion, national origin, age, sex (including pregnancy), physical or mental disability, medical condition, genetic information, gender identity or expression, sexual orientation, marital status, status as a disabled veteran, recently separated veteran, armed forces service medal veteran or active duty wartime or campaign badge veteran or a person’s relationship or association with a protected veteran, including spouses and other family members, or any other protected group status. we will take affirmative action to employ and advance in employment qualified minorities, women, individuals with a disability, disabled veterans, recently separated veterans, armed forces service medal veterans or active-duty wartime or campaign badge veterans. the affirmative action plan is available for viewing in the human resources office during regular business hours.
"
