ResumeName,CleanedText
resume_newuser.docx,"[-- make a copy to edit] first last [this is an example --]
github  city, state
education
northeastern university, boston, ma
master of science in information systems
gpa: 3.8 / 4.0
teaching assistant: programming spring , fall
coursework: deep learning, nlp, analysis of algorithms, software engineering, info storage and retrieval
university b, city, state
bachelor of technology in computer science and engineering
gpa: 8.27 / 10
experience
company a, city, state
graduate student researcher under prof. john smith
formulated an automl pipeline to automatically search for a best neural model for natural language processing tasks
constructed knowledge graphs based on relations extracted from covid-19 open research dataset cord-19
company b, city, state
data science research intern
productized a fully automated end-to-end framework in python using opencv and amazon rekognition to detect axes with an accuracy of 80, plot labels, legends and to finally extract data from plots in scientific research papers
classified charts from research papers using vgg neural networks in keras with an accuracy of 84 across 13 categories
company c, city, state
software engineer
facilitated software design in c and c++, development of innovative algorithms, debug, and maintenance of proprietary software cne connectivity engine for intelligent switchover between 3g/4g and wi-fi without any user intervention
accomplished various ims critical value-add features g2l tuneaway, dual volte for qualcomm chipsets
awarded 5+ qualstars, orion insta award in appreciation of outstanding contributions to android connectivity domain
academic projects
open source contributions: scrapy github, tensorflow github, scipy github, scikit-image github, gensim github
created a production-ready end-to-end system for real-time data analytics on covid-19 by pipelining twitter stream with flume, kafka using spark streaming. deployed system on aws with dashboards designed and displayed using py flask
project name 2  data science competition
developed linear, lasso, ridge and bagged linear regression models to predict flight delays for 3rd and 4th quarters of . presented  flight delay data visually through dashboards using leaflet in r
implemented neural network regression and classification approaches using an architecture inspired by u-net in keras to convert grayscale images to colorized rgb images with an accuracy of 70
enriched existing text summarization model with pre-trained bertsum encoder model and decoder architecture written in pytorch by introducing recurrence in model to improve copying of source text, achieved a rogue score of 19.03
project name 5  data science challenge
derived insights from a list of 19,439 restaurants and businesses with menu items containing tacos and burritos from across the us. generated stories and delivered an interactive visualization tool using tableau to showcase data analysis
awards and honors
finalist in competition name  data science competition
4th out of 70 teams in challenge name during hackathon
8th out of + participants in the machine learning challenge name
technical skills
languages:
python numpy, pandas, scikit-learn, matplotlib, tensorflow, keras, sql, r, c, c++, matlab, java, perl
frameworks and tools:
opencv, spark, kafka, git, aws
machine learning:
regression, classification, clustering, pca, svm, data mining, data analysis, decision modeling
certifications:
machine learning, deep learning stanford university"
resume_newuser.docx,"[-- make a copy to edit] first last [this is an example --]
github  city, state
education
northeastern university, boston, ma
master of science in information systems
gpa: 3.8 / 4.0
teaching assistant: programming spring , fall
coursework: deep learning, nlp, analysis of algorithms, software engineering, info storage and retrieval
university b, city, state
bachelor of technology in computer science and engineering
gpa: 8.27 / 10
experience
company a, city, state
graduate student researcher under prof. john smith
formulated an automl pipeline to automatically search for a best neural model for natural language processing tasks
constructed knowledge graphs based on relations extracted from covid-19 open research dataset cord-19
company b, city, state
data science research intern
productized a fully automated end-to-end framework in python using opencv and amazon rekognition to detect axes with an accuracy of 80, plot labels, legends and to finally extract data from plots in scientific research papers
classified charts from research papers using vgg neural networks in keras with an accuracy of 84 across 13 categories
company c, city, state
software engineer
facilitated software design in c and c++, development of innovative algorithms, debug, and maintenance of proprietary software cne connectivity engine for intelligent switchover between 3g/4g and wi-fi without any user intervention
accomplished various ims critical value-add features g2l tuneaway, dual volte for qualcomm chipsets
awarded 5+ qualstars, orion insta award in appreciation of outstanding contributions to android connectivity domain
academic projects
open source contributions: scrapy github, tensorflow github, scipy github, scikit-image github, gensim github
created a production-ready end-to-end system for real-time data analytics on covid-19 by pipelining twitter stream with flume, kafka using spark streaming. deployed system on aws with dashboards designed and displayed using py flask
project name 2  data science competition
developed linear, lasso, ridge and bagged linear regression models to predict flight delays for 3rd and 4th quarters of . presented  flight delay data visually through dashboards using leaflet in r
implemented neural network regression and classification approaches using an architecture inspired by u-net in keras to convert grayscale images to colorized rgb images with an accuracy of 70
enriched existing text summarization model with pre-trained bertsum encoder model and decoder architecture written in pytorch by introducing recurrence in model to improve copying of source text, achieved a rogue score of 19.03
project name 5  data science challenge
derived insights from a list of 19,439 restaurants and businesses with menu items containing tacos and burritos from across the us. generated stories and delivered an interactive visualization tool using tableau to showcase data analysis
awards and honors
finalist in competition name  data science competition
4th out of 70 teams in challenge name during hackathon
8th out of + participants in the machine learning challenge name
technical skills
languages:
python numpy, pandas, scikit-learn, matplotlib, tensorflow, keras, sql, r, c, c++, matlab, java, perl
frameworks and tools:
opencv, spark, kafka, git, aws
machine learning:
regression, classification, clustering, pca, svm, data mining, data analysis, decision modeling
certifications:
machine learning, deep learning stanford university"
resume_newuser.docx,"[-- make a copy to edit] first last [this is an example --]
github  city, state
education
northeastern university, boston, ma
master of science in information systems
gpa: 3.8 / 4.0
teaching assistant: programming spring , fall
coursework: deep learning, nlp, analysis of algorithms, software engineering, info storage and retrieval
university b, city, state
bachelor of technology in computer science and engineering
gpa: 8.27 / 10
experience
company a, city, state
graduate student researcher under prof. john smith
formulated an automl pipeline to automatically search for a best neural model for natural language processing tasks
constructed knowledge graphs based on relations extracted from covid-19 open research dataset cord-19
company b, city, state
data science research intern
productized a fully automated end-to-end framework in python using opencv and amazon rekognition to detect axes with an accuracy of 80, plot labels, legends and to finally extract data from plots in scientific research papers
classified charts from research papers using vgg neural networks in keras with an accuracy of 84 across 13 categories
company c, city, state
software engineer
facilitated software design in c and c++, development of innovative algorithms, debug, and maintenance of proprietary software cne connectivity engine for intelligent switchover between 3g/4g and wi-fi without any user intervention
accomplished various ims critical value-add features g2l tuneaway, dual volte for qualcomm chipsets
awarded 5+ qualstars, orion insta award in appreciation of outstanding contributions to android connectivity domain
academic projects
open source contributions: scrapy github, tensorflow github, scipy github, scikit-image github, gensim github
created a production-ready end-to-end system for real-time data analytics on covid-19 by pipelining twitter stream with flume, kafka using spark streaming. deployed system on aws with dashboards designed and displayed using py flask
project name 2  data science competition
developed linear, lasso, ridge and bagged linear regression models to predict flight delays for 3rd and 4th quarters of . presented  flight delay data visually through dashboards using leaflet in r
implemented neural network regression and classification approaches using an architecture inspired by u-net in keras to convert grayscale images to colorized rgb images with an accuracy of 70
enriched existing text summarization model with pre-trained bertsum encoder model and decoder architecture written in pytorch by introducing recurrence in model to improve copying of source text, achieved a rogue score of 19.03
project name 5  data science challenge
derived insights from a list of 19,439 restaurants and businesses with menu items containing tacos and burritos from across the us. generated stories and delivered an interactive visualization tool using tableau to showcase data analysis
awards and honors
finalist in competition name  data science competition
4th out of 70 teams in challenge name during hackathon
8th out of + participants in the machine learning challenge name
technical skills
languages:
python numpy, pandas, scikit-learn, matplotlib, tensorflow, keras, sql, r, c, c++, matlab, java, perl
frameworks and tools:
opencv, spark, kafka, git, aws
machine learning:
regression, classification, clustering, pca, svm, data mining, data analysis, decision modeling
certifications:
machine learning, deep learning stanford university"
resume_newuser.docx,"[-- make a copy to edit] first last [this is an example --]
github  city, state
education
northeastern university, boston, ma
master of science in information systems
gpa: 3.8 / 4.0
teaching assistant: programming spring , fall
coursework: deep learning, nlp, analysis of algorithms, software engineering, info storage and retrieval
university b, city, state
bachelor of technology in computer science and engineering
gpa: 8.27 / 10
experience
company a, city, state
graduate student researcher under prof. john smith
formulated an automl pipeline to automatically search for a best neural model for natural language processing tasks
constructed knowledge graphs based on relations extracted from covid-19 open research dataset cord-19
company b, city, state
data science research intern
productized a fully automated end-to-end framework in python using opencv and amazon rekognition to detect axes with an accuracy of 80, plot labels, legends and to finally extract data from plots in scientific research papers
classified charts from research papers using vgg neural networks in keras with an accuracy of 84 across 13 categories
company c, city, state
software engineer
facilitated software design in c and c++, development of innovative algorithms, debug, and maintenance of proprietary software cne connectivity engine for intelligent switchover between 3g/4g and wi-fi without any user intervention
accomplished various ims critical value-add features g2l tuneaway, dual volte for qualcomm chipsets
awarded 5+ qualstars, orion insta award in appreciation of outstanding contributions to android connectivity domain
academic projects
open source contributions: scrapy github, tensorflow github, scipy github, scikit-image github, gensim github
created a production-ready end-to-end system for real-time data analytics on covid-19 by pipelining twitter stream with flume, kafka using spark streaming. deployed system on aws with dashboards designed and displayed using py flask
project name 2  data science competition
developed linear, lasso, ridge and bagged linear regression models to predict flight delays for 3rd and 4th quarters of . presented  flight delay data visually through dashboards using leaflet in r
implemented neural network regression and classification approaches using an architecture inspired by u-net in keras to convert grayscale images to colorized rgb images with an accuracy of 70
enriched existing text summarization model with pre-trained bertsum encoder model and decoder architecture written in pytorch by introducing recurrence in model to improve copying of source text, achieved a rogue score of 19.03
project name 5  data science challenge
derived insights from a list of 19,439 restaurants and businesses with menu items containing tacos and burritos from across the us. generated stories and delivered an interactive visualization tool using tableau to showcase data analysis
awards and honors
finalist in competition name  data science competition
4th out of 70 teams in challenge name during hackathon
8th out of + participants in the machine learning challenge name
technical skills
languages:
python numpy, pandas, scikit-learn, matplotlib, tensorflow, keras, sql, r, c, c++, matlab, java, perl
frameworks and tools:
opencv, spark, kafka, git, aws
machine learning:
regression, classification, clustering, pca, svm, data mining, data analysis, decision modeling
certifications:
machine learning, deep learning stanford university"
resume_newuser.docx,"[-- make a copy to edit] first last [this is an example --]
github  city, state
education
northeastern university, boston, ma
master of science in information systems
gpa: 3.8 / 4.0
teaching assistant: programming spring , fall
coursework: deep learning, nlp, analysis of algorithms, software engineering, info storage and retrieval
university b, city, state
bachelor of technology in computer science and engineering
gpa: 8.27 / 10
experience
company a, city, state
graduate student researcher under prof. john smith
formulated an automl pipeline to automatically search for a best neural model for natural language processing tasks
constructed knowledge graphs based on relations extracted from covid-19 open research dataset cord-19
company b, city, state
data science research intern
productized a fully automated end-to-end framework in python using opencv and amazon rekognition to detect axes with an accuracy of 80, plot labels, legends and to finally extract data from plots in scientific research papers
classified charts from research papers using vgg neural networks in keras with an accuracy of 84 across 13 categories
company c, city, state
software engineer
facilitated software design in c and c++, development of innovative algorithms, debug, and maintenance of proprietary software cne connectivity engine for intelligent switchover between 3g/4g and wi-fi without any user intervention
accomplished various ims critical value-add features g2l tuneaway, dual volte for qualcomm chipsets
awarded 5+ qualstars, orion insta award in appreciation of outstanding contributions to android connectivity domain
academic projects
open source contributions: scrapy github, tensorflow github, scipy github, scikit-image github, gensim github
created a production-ready end-to-end system for real-time data analytics on covid-19 by pipelining twitter stream with flume, kafka using spark streaming. deployed system on aws with dashboards designed and displayed using py flask
project name 2  data science competition
developed linear, lasso, ridge and bagged linear regression models to predict flight delays for 3rd and 4th quarters of . presented  flight delay data visually through dashboards using leaflet in r
implemented neural network regression and classification approaches using an architecture inspired by u-net in keras to convert grayscale images to colorized rgb images with an accuracy of 70
enriched existing text summarization model with pre-trained bertsum encoder model and decoder architecture written in pytorch by introducing recurrence in model to improve copying of source text, achieved a rogue score of 19.03
project name 5  data science challenge
derived insights from a list of 19,439 restaurants and businesses with menu items containing tacos and burritos from across the us. generated stories and delivered an interactive visualization tool using tableau to showcase data analysis
awards and honors
finalist in competition name  data science competition
4th out of 70 teams in challenge name during hackathon
8th out of + participants in the machine learning challenge name
technical skills
languages:
python numpy, pandas, scikit-learn, matplotlib, tensorflow, keras, sql, r, c, c++, matlab, java, perl
frameworks and tools:
opencv, spark, kafka, git, aws
machine learning:
regression, classification, clustering, pca, svm, data mining, data analysis, decision modeling
certifications:
machine learning, deep learning stanford university"
resume_newuser.docx,"[-- make a copy to edit] first last [this is an example --]
github  city, state
education
northeastern university, boston, ma
master of science in information systems
gpa: 3.8 / 4.0
teaching assistant: programming spring , fall
coursework: deep learning, nlp, analysis of algorithms, software engineering, info storage and retrieval
university b, city, state
bachelor of technology in computer science and engineering
gpa: 8.27 / 10
experience
company a, city, state
graduate student researcher under prof. john smith
formulated an automl pipeline to automatically search for a best neural model for natural language processing tasks
constructed knowledge graphs based on relations extracted from covid-19 open research dataset cord-19
company b, city, state
data science research intern
productized a fully automated end-to-end framework in python using opencv and amazon rekognition to detect axes with an accuracy of 80, plot labels, legends and to finally extract data from plots in scientific research papers
classified charts from research papers using vgg neural networks in keras with an accuracy of 84 across 13 categories
company c, city, state
software engineer
facilitated software design in c and c++, development of innovative algorithms, debug, and maintenance of proprietary software cne connectivity engine for intelligent switchover between 3g/4g and wi-fi without any user intervention
accomplished various ims critical value-add features g2l tuneaway, dual volte for qualcomm chipsets
awarded 5+ qualstars, orion insta award in appreciation of outstanding contributions to android connectivity domain
academic projects
open source contributions: scrapy github, tensorflow github, scipy github, scikit-image github, gensim github
created a production-ready end-to-end system for real-time data analytics on covid-19 by pipelining twitter stream with flume, kafka using spark streaming. deployed system on aws with dashboards designed and displayed using py flask
project name 2  data science competition
developed linear, lasso, ridge and bagged linear regression models to predict flight delays for 3rd and 4th quarters of . presented  flight delay data visually through dashboards using leaflet in r
implemented neural network regression and classification approaches using an architecture inspired by u-net in keras to convert grayscale images to colorized rgb images with an accuracy of 70
enriched existing text summarization model with pre-trained bertsum encoder model and decoder architecture written in pytorch by introducing recurrence in model to improve copying of source text, achieved a rogue score of 19.03
project name 5  data science challenge
derived insights from a list of 19,439 restaurants and businesses with menu items containing tacos and burritos from across the us. generated stories and delivered an interactive visualization tool using tableau to showcase data analysis
awards and honors
finalist in competition name  data science competition
4th out of 70 teams in challenge name during hackathon
8th out of + participants in the machine learning challenge name
technical skills
languages:
python numpy, pandas, scikit-learn, matplotlib, tensorflow, keras, sql, r, c, c++, matlab, java, perl
frameworks and tools:
opencv, spark, kafka, git, aws
machine learning:
regression, classification, clustering, pca, svm, data mining, data analysis, decision modeling
certifications:
machine learning, deep learning stanford university"
resume_newuser.docx,"[-- make a copy to edit] first last [this is an example --]
github  city, state
education
northeastern university, boston, ma
master of science in information systems
gpa: 3.8 / 4.0
teaching assistant: programming spring , fall
coursework: deep learning, nlp, analysis of algorithms, software engineering, info storage and retrieval
university b, city, state
bachelor of technology in computer science and engineering
gpa: 8.27 / 10
experience
company a, city, state
graduate student researcher under prof. john smith
formulated an automl pipeline to automatically search for a best neural model for natural language processing tasks
constructed knowledge graphs based on relations extracted from covid-19 open research dataset cord-19
company b, city, state
data science research intern
productized a fully automated end-to-end framework in python using opencv and amazon rekognition to detect axes with an accuracy of 80, plot labels, legends and to finally extract data from plots in scientific research papers
classified charts from research papers using vgg neural networks in keras with an accuracy of 84 across 13 categories
company c, city, state
software engineer
facilitated software design in c and c++, development of innovative algorithms, debug, and maintenance of proprietary software cne connectivity engine for intelligent switchover between 3g/4g and wi-fi without any user intervention
accomplished various ims critical value-add features g2l tuneaway, dual volte for qualcomm chipsets
awarded 5+ qualstars, orion insta award in appreciation of outstanding contributions to android connectivity domain
academic projects
open source contributions: scrapy github, tensorflow github, scipy github, scikit-image github, gensim github
created a production-ready end-to-end system for real-time data analytics on covid-19 by pipelining twitter stream with flume, kafka using spark streaming. deployed system on aws with dashboards designed and displayed using py flask
project name 2  data science competition
developed linear, lasso, ridge and bagged linear regression models to predict flight delays for 3rd and 4th quarters of . presented  flight delay data visually through dashboards using leaflet in r
implemented neural network regression and classification approaches using an architecture inspired by u-net in keras to convert grayscale images to colorized rgb images with an accuracy of 70
enriched existing text summarization model with pre-trained bertsum encoder model and decoder architecture written in pytorch by introducing recurrence in model to improve copying of source text, achieved a rogue score of 19.03
project name 5  data science challenge
derived insights from a list of 19,439 restaurants and businesses with menu items containing tacos and burritos from across the us. generated stories and delivered an interactive visualization tool using tableau to showcase data analysis
awards and honors
finalist in competition name  data science competition
4th out of 70 teams in challenge name during hackathon
8th out of + participants in the machine learning challenge name
technical skills
languages:
python numpy, pandas, scikit-learn, matplotlib, tensorflow, keras, sql, r, c, c++, matlab, java, perl
frameworks and tools:
opencv, spark, kafka, git, aws
machine learning:
regression, classification, clustering, pca, svm, data mining, data analysis, decision modeling
certifications:
machine learning, deep learning stanford university"
resume_newuser.docx,"[-- make a copy to edit] first last [this is an example --]
github  city, state
education
northeastern university, boston, ma
master of science in information systems
gpa: 3.8 / 4.0
teaching assistant: programming spring , fall
coursework: deep learning, nlp, analysis of algorithms, software engineering, info storage and retrieval
university b, city, state
bachelor of technology in computer science and engineering
gpa: 8.27 / 10
experience
company a, city, state
graduate student researcher under prof. john smith
formulated an automl pipeline to automatically search for a best neural model for natural language processing tasks
constructed knowledge graphs based on relations extracted from covid-19 open research dataset cord-19
company b, city, state
data science research intern
productized a fully automated end-to-end framework in python using opencv and amazon rekognition to detect axes with an accuracy of 80, plot labels, legends and to finally extract data from plots in scientific research papers
classified charts from research papers using vgg neural networks in keras with an accuracy of 84 across 13 categories
company c, city, state
software engineer
facilitated software design in c and c++, development of innovative algorithms, debug, and maintenance of proprietary software cne connectivity engine for intelligent switchover between 3g/4g and wi-fi without any user intervention
accomplished various ims critical value-add features g2l tuneaway, dual volte for qualcomm chipsets
awarded 5+ qualstars, orion insta award in appreciation of outstanding contributions to android connectivity domain
academic projects
open source contributions: scrapy github, tensorflow github, scipy github, scikit-image github, gensim github
created a production-ready end-to-end system for real-time data analytics on covid-19 by pipelining twitter stream with flume, kafka using spark streaming. deployed system on aws with dashboards designed and displayed using py flask
project name 2  data science competition
developed linear, lasso, ridge and bagged linear regression models to predict flight delays for 3rd and 4th quarters of . presented  flight delay data visually through dashboards using leaflet in r
implemented neural network regression and classification approaches using an architecture inspired by u-net in keras to convert grayscale images to colorized rgb images with an accuracy of 70
enriched existing text summarization model with pre-trained bertsum encoder model and decoder architecture written in pytorch by introducing recurrence in model to improve copying of source text, achieved a rogue score of 19.03
project name 5  data science challenge
derived insights from a list of 19,439 restaurants and businesses with menu items containing tacos and burritos from across the us. generated stories and delivered an interactive visualization tool using tableau to showcase data analysis
awards and honors
finalist in competition name  data science competition
4th out of 70 teams in challenge name during hackathon
8th out of + participants in the machine learning challenge name
technical skills
languages:
python numpy, pandas, scikit-learn, matplotlib, tensorflow, keras, sql, r, c, c++, matlab, java, perl
frameworks and tools:
opencv, spark, kafka, git, aws
machine learning:
regression, classification, clustering, pca, svm, data mining, data analysis, decision modeling
certifications:
machine learning, deep learning stanford university"
resume_newuser.docx,"[-- make a copy to edit] first last [this is an example --]
github  city, state
education
northeastern university, boston, ma
master of science in information systems
gpa: 3.8 / 4.0
teaching assistant: programming spring , fall
coursework: deep learning, nlp, analysis of algorithms, software engineering, info storage and retrieval
university b, city, state
bachelor of technology in computer science and engineering
gpa: 8.27 / 10
experience
company a, city, state
graduate student researcher under prof. john smith
formulated an automl pipeline to automatically search for a best neural model for natural language processing tasks
constructed knowledge graphs based on relations extracted from covid-19 open research dataset cord-19
company b, city, state
data science research intern
productized a fully automated end-to-end framework in python using opencv and amazon rekognition to detect axes with an accuracy of 80, plot labels, legends and to finally extract data from plots in scientific research papers
classified charts from research papers using vgg neural networks in keras with an accuracy of 84 across 13 categories
company c, city, state
software engineer
facilitated software design in c and c++, development of innovative algorithms, debug, and maintenance of proprietary software cne connectivity engine for intelligent switchover between 3g/4g and wi-fi without any user intervention
accomplished various ims critical value-add features g2l tuneaway, dual volte for qualcomm chipsets
awarded 5+ qualstars, orion insta award in appreciation of outstanding contributions to android connectivity domain
academic projects
open source contributions: scrapy github, tensorflow github, scipy github, scikit-image github, gensim github
created a production-ready end-to-end system for real-time data analytics on covid-19 by pipelining twitter stream with flume, kafka using spark streaming. deployed system on aws with dashboards designed and displayed using py flask
project name 2  data science competition
developed linear, lasso, ridge and bagged linear regression models to predict flight delays for 3rd and 4th quarters of . presented  flight delay data visually through dashboards using leaflet in r
implemented neural network regression and classification approaches using an architecture inspired by u-net in keras to convert grayscale images to colorized rgb images with an accuracy of 70
enriched existing text summarization model with pre-trained bertsum encoder model and decoder architecture written in pytorch by introducing recurrence in model to improve copying of source text, achieved a rogue score of 19.03
project name 5  data science challenge
derived insights from a list of 19,439 restaurants and businesses with menu items containing tacos and burritos from across the us. generated stories and delivered an interactive visualization tool using tableau to showcase data analysis
awards and honors
finalist in competition name  data science competition
4th out of 70 teams in challenge name during hackathon
8th out of + participants in the machine learning challenge name
technical skills
languages:
python numpy, pandas, scikit-learn, matplotlib, tensorflow, keras, sql, r, c, c++, matlab, java, perl
frameworks and tools:
opencv, spark, kafka, git, aws
machine learning:
regression, classification, clustering, pca, svm, data mining, data analysis, decision modeling
certifications:
machine learning, deep learning stanford university"
resume_newuser.docx,"[-- make a copy to edit] first last [this is an example --]
github  city, state
education
northeastern university, boston, ma
master of science in information systems
gpa: 3.8 / 4.0
teaching assistant: programming spring , fall
coursework: deep learning, nlp, analysis of algorithms, software engineering, info storage and retrieval
university b, city, state
bachelor of technology in computer science and engineering
gpa: 8.27 / 10
experience
company a, city, state
graduate student researcher under prof. john smith
formulated an automl pipeline to automatically search for a best neural model for natural language processing tasks
constructed knowledge graphs based on relations extracted from covid-19 open research dataset cord-19
company b, city, state
data science research intern
productized a fully automated end-to-end framework in python using opencv and amazon rekognition to detect axes with an accuracy of 80, plot labels, legends and to finally extract data from plots in scientific research papers
classified charts from research papers using vgg neural networks in keras with an accuracy of 84 across 13 categories
company c, city, state
software engineer
facilitated software design in c and c++, development of innovative algorithms, debug, and maintenance of proprietary software cne connectivity engine for intelligent switchover between 3g/4g and wi-fi without any user intervention
accomplished various ims critical value-add features g2l tuneaway, dual volte for qualcomm chipsets
awarded 5+ qualstars, orion insta award in appreciation of outstanding contributions to android connectivity domain
academic projects
open source contributions: scrapy github, tensorflow github, scipy github, scikit-image github, gensim github
created a production-ready end-to-end system for real-time data analytics on covid-19 by pipelining twitter stream with flume, kafka using spark streaming. deployed system on aws with dashboards designed and displayed using py flask
project name 2  data science competition
developed linear, lasso, ridge and bagged linear regression models to predict flight delays for 3rd and 4th quarters of . presented  flight delay data visually through dashboards using leaflet in r
implemented neural network regression and classification approaches using an architecture inspired by u-net in keras to convert grayscale images to colorized rgb images with an accuracy of 70
enriched existing text summarization model with pre-trained bertsum encoder model and decoder architecture written in pytorch by introducing recurrence in model to improve copying of source text, achieved a rogue score of 19.03
project name 5  data science challenge
derived insights from a list of 19,439 restaurants and businesses with menu items containing tacos and burritos from across the us. generated stories and delivered an interactive visualization tool using tableau to showcase data analysis
awards and honors
finalist in competition name  data science competition
4th out of 70 teams in challenge name during hackathon
8th out of + participants in the machine learning challenge name
technical skills
languages:
python numpy, pandas, scikit-learn, matplotlib, tensorflow, keras, sql, r, c, c++, matlab, java, perl
frameworks and tools:
opencv, spark, kafka, git, aws
machine learning:
regression, classification, clustering, pca, svm, data mining, data analysis, decision modeling
certifications:
machine learning, deep learning stanford university"
resume_newuser.docx,"[-- make a copy to edit] first last [this is an example --]
github  city, state
education
northeastern university, boston, ma
master of science in information systems
gpa: 3.8 / 4.0
teaching assistant: programming spring , fall
coursework: deep learning, nlp, analysis of algorithms, software engineering, info storage and retrieval
university b, city, state
bachelor of technology in computer science and engineering
gpa: 8.27 / 10
experience
company a, city, state
graduate student researcher under prof. john smith
formulated an automl pipeline to automatically search for a best neural model for natural language processing tasks
constructed knowledge graphs based on relations extracted from covid-19 open research dataset cord-19
company b, city, state
data science research intern
productized a fully automated end-to-end framework in python using opencv and amazon rekognition to detect axes with an accuracy of 80, plot labels, legends and to finally extract data from plots in scientific research papers
classified charts from research papers using vgg neural networks in keras with an accuracy of 84 across 13 categories
company c, city, state
software engineer
facilitated software design in c and c++, development of innovative algorithms, debug, and maintenance of proprietary software cne connectivity engine for intelligent switchover between 3g/4g and wi-fi without any user intervention
accomplished various ims critical value-add features g2l tuneaway, dual volte for qualcomm chipsets
awarded 5+ qualstars, orion insta award in appreciation of outstanding contributions to android connectivity domain
academic projects
open source contributions: scrapy github, tensorflow github, scipy github, scikit-image github, gensim github
created a production-ready end-to-end system for real-time data analytics on covid-19 by pipelining twitter stream with flume, kafka using spark streaming. deployed system on aws with dashboards designed and displayed using py flask
project name 2  data science competition
developed linear, lasso, ridge and bagged linear regression models to predict flight delays for 3rd and 4th quarters of . presented  flight delay data visually through dashboards using leaflet in r
implemented neural network regression and classification approaches using an architecture inspired by u-net in keras to convert grayscale images to colorized rgb images with an accuracy of 70
enriched existing text summarization model with pre-trained bertsum encoder model and decoder architecture written in pytorch by introducing recurrence in model to improve copying of source text, achieved a rogue score of 19.03
project name 5  data science challenge
derived insights from a list of 19,439 restaurants and businesses with menu items containing tacos and burritos from across the us. generated stories and delivered an interactive visualization tool using tableau to showcase data analysis
awards and honors
finalist in competition name  data science competition
4th out of 70 teams in challenge name during hackathon
8th out of + participants in the machine learning challenge name
technical skills
languages:
python numpy, pandas, scikit-learn, matplotlib, tensorflow, keras, sql, r, c, c++, matlab, java, perl
frameworks and tools:
opencv, spark, kafka, git, aws
machine learning:
regression, classification, clustering, pca, svm, data mining, data analysis, decision modeling
certifications:
machine learning, deep learning stanford university"
resume_newuser.docx,"[-- make a copy to edit] first last [this is an example --]
github  city, state
education
northeastern university, boston, ma
master of science in information systems
gpa: 3.8 / 4.0
teaching assistant: programming spring , fall
coursework: deep learning, nlp, analysis of algorithms, software engineering, info storage and retrieval
university b, city, state
bachelor of technology in computer science and engineering
gpa: 8.27 / 10
experience
company a, city, state
graduate student researcher under prof. john smith
formulated an automl pipeline to automatically search for a best neural model for natural language processing tasks
constructed knowledge graphs based on relations extracted from covid-19 open research dataset cord-19
company b, city, state
data science research intern
productized a fully automated end-to-end framework in python using opencv and amazon rekognition to detect axes with an accuracy of 80, plot labels, legends and to finally extract data from plots in scientific research papers
classified charts from research papers using vgg neural networks in keras with an accuracy of 84 across 13 categories
company c, city, state
software engineer
facilitated software design in c and c++, development of innovative algorithms, debug, and maintenance of proprietary software cne connectivity engine for intelligent switchover between 3g/4g and wi-fi without any user intervention
accomplished various ims critical value-add features g2l tuneaway, dual volte for qualcomm chipsets
awarded 5+ qualstars, orion insta award in appreciation of outstanding contributions to android connectivity domain
academic projects
open source contributions: scrapy github, tensorflow github, scipy github, scikit-image github, gensim github
created a production-ready end-to-end system for real-time data analytics on covid-19 by pipelining twitter stream with flume, kafka using spark streaming. deployed system on aws with dashboards designed and displayed using py flask
project name 2  data science competition
developed linear, lasso, ridge and bagged linear regression models to predict flight delays for 3rd and 4th quarters of . presented  flight delay data visually through dashboards using leaflet in r
implemented neural network regression and classification approaches using an architecture inspired by u-net in keras to convert grayscale images to colorized rgb images with an accuracy of 70
enriched existing text summarization model with pre-trained bertsum encoder model and decoder architecture written in pytorch by introducing recurrence in model to improve copying of source text, achieved a rogue score of 19.03
project name 5  data science challenge
derived insights from a list of 19,439 restaurants and businesses with menu items containing tacos and burritos from across the us. generated stories and delivered an interactive visualization tool using tableau to showcase data analysis
awards and honors
finalist in competition name  data science competition
4th out of 70 teams in challenge name during hackathon
8th out of + participants in the machine learning challenge name
technical skills
languages:
python numpy, pandas, scikit-learn, matplotlib, tensorflow, keras, sql, r, c, c++, matlab, java, perl
frameworks and tools:
opencv, spark, kafka, git, aws
machine learning:
regression, classification, clustering, pca, svm, data mining, data analysis, decision modeling
certifications:
machine learning, deep learning stanford university"
